date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:16:01	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:31%20GMT	http://my-iddah.com/wp-content/uploads/2016/05/5-Steps-To-A-Healthy-Recovery-Guide-1-1.pdf	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/05/5-Steps-To-A-Healthy-Recovery-Guide-1-1.pdf	(from http://my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/)
02:16:03	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:32%20GMT	http://my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/index.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/index-2.html	(from http://my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/)
02:16:04	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:34%20GMT	http://my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/myStory.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/myStory.html	(from http://my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/)
02:16:06	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:35%20GMT	http://my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/books.html	(from http://my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/)
02:16:07	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:37%20GMT	http://my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/articlesHome.html	(from http://my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/)
02:16:08	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:38%20GMT	http://my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/Products.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/Products.html	(from http://my-iddah.com/5-steps-to-a-healthy-recovery-muslimahs-guide-to-divorce-loss-e-book/)
02:16:09	2511/2511	---M--	200	added ('OK')	application/json	date:Thu,%2030%20Apr%202020%2000:32:39%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2F8-ways-to-cope-with-divorce-through-worship%2F	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embed3069.json	(from http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/)
02:16:09	2646/2646	---M-Z	200	added ('OK')	text/xml	date:Thu,%2030%20Apr%202020%2000:32:40%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2F8-ways-to-cope-with-divorce-through-worship%2F&format=xml	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embed5f14	(from http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/)
02:16:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20Apr%202020%2000:32:40%20GMT	http://my-iddah.com/?p=160	C:/My%20Web%20Sites/my-iddah/my-iddah.com/index9c2b.html	(from http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/)
02:16:09	794/794	---M-Z	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d-gzip%22	http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/feed/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/8-ways-to-cope-with-divorce-through-worship/feed/index.html	(from http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/)
02:16:10	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:40%20GMT	http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/index.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/8-ways-to-cope-with-divorce-through-worship/index-2.html	(from http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/)
02:16:11	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:41%20GMT	http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/myStory.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/8-ways-to-cope-with-divorce-through-worship/myStory.html	(from http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/)
02:16:12	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:42%20GMT	http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/8-ways-to-cope-with-divorce-through-worship/books.html	(from http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/)
02:16:14	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:43%20GMT	http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/8-ways-to-cope-with-divorce-through-worship/articlesHome.html	(from http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/)
02:16:15	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:44%20GMT	http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/Products.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/8-ways-to-cope-with-divorce-through-worship/Products.html	(from http://my-iddah.com/8-ways-to-cope-with-divorce-through-worship/)
02:16:16	2400/2400	---M--	200	added ('OK')	application/json	date:Thu,%2030%20Apr%202020%2000:32:46%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2Ffiqh-rules-on-iddah%2F	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embede2f2.json	(from http://my-iddah.com/fiqh-rules-on-iddah/)
02:16:16	2537/2537	---M-Z	200	added ('OK')	text/xml	date:Thu,%2030%20Apr%202020%2000:32:46%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2Ffiqh-rules-on-iddah%2F&format=xml	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embed371d	(from http://my-iddah.com/fiqh-rules-on-iddah/)
02:16:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20Apr%202020%2000:32:46%20GMT	http://my-iddah.com/?p=42	C:/My%20Web%20Sites/my-iddah/my-iddah.com/indexfbd5.html	(from http://my-iddah.com/fiqh-rules-on-iddah/)
02:16:16	729/729	---M-Z	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d-gzip%22	http://my-iddah.com/fiqh-rules-on-iddah/feed/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/fiqh-rules-on-iddah/feed/index.html	(from http://my-iddah.com/fiqh-rules-on-iddah/)
02:16:17	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:47%20GMT	http://my-iddah.com/fiqh-rules-on-iddah/index.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/fiqh-rules-on-iddah/index-2.html	(from http://my-iddah.com/fiqh-rules-on-iddah/)
02:16:18	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:47%20GMT	http://my-iddah.com/fiqh-rules-on-iddah/myStory.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/fiqh-rules-on-iddah/myStory.html	(from http://my-iddah.com/fiqh-rules-on-iddah/)
02:16:21	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:49%20GMT	http://my-iddah.com/fiqh-rules-on-iddah/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/fiqh-rules-on-iddah/books.html	(from http://my-iddah.com/fiqh-rules-on-iddah/)
02:16:22	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:52%20GMT	http://my-iddah.com/fiqh-rules-on-iddah/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/fiqh-rules-on-iddah/articlesHome.html	(from http://my-iddah.com/fiqh-rules-on-iddah/)
02:16:24	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:53%20GMT	http://my-iddah.com/fiqh-rules-on-iddah/Products.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/fiqh-rules-on-iddah/Products.html	(from http://my-iddah.com/fiqh-rules-on-iddah/)
02:16:25	2472/2472	---M--	200	added ('OK')	application/json	date:Thu,%2030%20Apr%202020%2000:32:54%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2Fit-would-never-happen-to-me%2F	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embed558f.json	(from http://my-iddah.com/it-would-never-happen-to-me/)
02:16:25	2607/2607	---M-Z	200	added ('OK')	text/xml	date:Thu,%2030%20Apr%202020%2000:32:56%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2Fit-would-never-happen-to-me%2F&format=xml	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embedf82f	(from http://my-iddah.com/it-would-never-happen-to-me/)
02:16:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20Apr%202020%2000:32:56%20GMT	http://my-iddah.com/?p=156	C:/My%20Web%20Sites/my-iddah/my-iddah.com/indexd1a7.html	(from http://my-iddah.com/it-would-never-happen-to-me/)
02:16:26	757/757	---M-Z	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d-gzip%22	http://my-iddah.com/it-would-never-happen-to-me/feed/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/it-would-never-happen-to-me/feed/index.html	(from http://my-iddah.com/it-would-never-happen-to-me/)
02:16:26	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:56%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/humbleadvicefrommydivorce-versary.jpg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/humbleadvicefrommydivorce-versary.jpg	(from http://my-iddah.com/it-would-never-happen-to-me/)
02:16:27	34747/34747	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:32:57%20GMT	http://my-iddah.com/divorceversary/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/divorceversary/index.html	(from http://my-iddah.com/it-would-never-happen-to-me/)
02:16:27	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:57%20GMT	http://my-iddah.com/it-would-never-happen-to-me/index.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/it-would-never-happen-to-me/index-2.html	(from http://my-iddah.com/it-would-never-happen-to-me/)
02:16:29	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:58%20GMT	http://my-iddah.com/it-would-never-happen-to-me/myStory.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/it-would-never-happen-to-me/myStory.html	(from http://my-iddah.com/it-would-never-happen-to-me/)
02:16:30	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:32:59%20GMT	http://my-iddah.com/it-would-never-happen-to-me/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/it-would-never-happen-to-me/books.html	(from http://my-iddah.com/it-would-never-happen-to-me/)
02:16:32	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:01%20GMT	http://my-iddah.com/it-would-never-happen-to-me/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/it-would-never-happen-to-me/articlesHome.html	(from http://my-iddah.com/it-would-never-happen-to-me/)
02:16:32	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:02%20GMT	http://my-iddah.com/it-would-never-happen-to-me/Products.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/it-would-never-happen-to-me/Products.html	(from http://my-iddah.com/it-would-never-happen-to-me/)
02:16:33	2621/2621	---M--	200	added ('OK')	application/json	date:Thu,%2030%20Apr%202020%2000:33:03%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2Fsingle-muslim-mums-organisation-for-single-muslim-mothers%2F	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embede398.json	(from http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/)
02:16:33	2760/2760	---M-Z	200	added ('OK')	text/xml	date:Thu,%2030%20Apr%202020%2000:33:03%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2Fsingle-muslim-mums-organisation-for-single-muslim-mothers%2F&format=xml	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embedbe2e	(from http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/)
02:16:33	851/851	---M-Z	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d-gzip%22	http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/feed/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/feed/index.html	(from http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/)
02:16:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20Apr%202020%2000:33:04%20GMT	http://my-iddah.com/?p=169	C:/My%20Web%20Sites/my-iddah/my-iddah.com/indexff23.html	(from http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/)
02:16:35	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:04%20GMT	http://my-iddah.com/wp-content/uploads/2016/11/theimportanceofselfcare.jpeg	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-content/uploads/2016/11/theimportanceofselfcare.jpeg	(from http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/)
02:16:36	35296/35296	---M-Z	200	added ('OK')	text/html	date:Thu,%2030%20Apr%202020%2000:33:06%20GMT	http://my-iddah.com/the-importance-of-self-care/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/the-importance-of-self-care/index.html	(from http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/)
02:16:37	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:06%20GMT	http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/index.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/index-2.html	(from http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/)
02:16:38	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:07%20GMT	http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/myStory.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/myStory.html	(from http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/)
02:16:40	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:09%20GMT	http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/books.html	(from http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/)
02:16:41	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:11%20GMT	http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/articlesHome.html	(from http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/)
02:16:43	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:12%20GMT	http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/Products.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/Products.html	(from http://my-iddah.com/single-muslim-mums-organisation-for-single-muslim-mothers/)
02:16:44	2448/2448	---M--	200	added ('OK')	application/json	date:Thu,%2030%20Apr%202020%2000:33:14%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2Fi-still-love-my-former-in-laws%2F	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embed6a9f.json	(from http://my-iddah.com/i-still-love-my-former-in-laws/)
02:16:44	2583/2583	---M-Z	200	added ('OK')	text/xml	date:Thu,%2030%20Apr%202020%2000:33:15%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2Fi-still-love-my-former-in-laws%2F&format=xml	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embeded8a	(from http://my-iddah.com/i-still-love-my-former-in-laws/)
02:16:44	755/755	---M-Z	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d-gzip%22	http://my-iddah.com/i-still-love-my-former-in-laws/feed/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/i-still-love-my-former-in-laws/feed/index.html	(from http://my-iddah.com/i-still-love-my-former-in-laws/)
02:16:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20Apr%202020%2000:33:15%20GMT	http://my-iddah.com/?p=167	C:/My%20Web%20Sites/my-iddah/my-iddah.com/index3350.html	(from http://my-iddah.com/i-still-love-my-former-in-laws/)
02:16:45	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:15%20GMT	http://my-iddah.com/i-still-love-my-former-in-laws/index.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/i-still-love-my-former-in-laws/index-2.html	(from http://my-iddah.com/i-still-love-my-former-in-laws/)
02:16:46	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:16%20GMT	http://my-iddah.com/i-still-love-my-former-in-laws/myStory.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/i-still-love-my-former-in-laws/myStory.html	(from http://my-iddah.com/i-still-love-my-former-in-laws/)
02:16:48	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:17%20GMT	http://my-iddah.com/i-still-love-my-former-in-laws/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/i-still-love-my-former-in-laws/books.html	(from http://my-iddah.com/i-still-love-my-former-in-laws/)
02:16:49	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:19%20GMT	http://my-iddah.com/i-still-love-my-former-in-laws/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/i-still-love-my-former-in-laws/articlesHome.html	(from http://my-iddah.com/i-still-love-my-former-in-laws/)
02:16:50	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:20%20GMT	http://my-iddah.com/i-still-love-my-former-in-laws/Products.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/i-still-love-my-former-in-laws/Products.html	(from http://my-iddah.com/i-still-love-my-former-in-laws/)
02:16:51	2520/2520	---M--	200	added ('OK')	application/json	date:Thu,%2030%20Apr%202020%2000:33:21%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2F4-ways-to-get-rid-of-post-divorce-bitterness%2F	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embedd4be.json	(from http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/)
02:16:52	2655/2655	---M-Z	200	added ('OK')	text/xml	date:Thu,%2030%20Apr%202020%2000:33:22%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2F4-ways-to-get-rid-of-post-divorce-bitterness%2F&format=xml	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embed2276	(from http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/)
02:16:52	797/797	---M-Z	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d-gzip%22	http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/feed/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/feed/index.html	(from http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/)
02:16:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20Apr%202020%2000:33:23%20GMT	http://my-iddah.com/?p=170	C:/My%20Web%20Sites/my-iddah/my-iddah.com/index5e74.html	(from http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/)
02:16:54	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:23%20GMT	http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/index.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/index-2.html	(from http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/)
02:16:55	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:24%20GMT	http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/myStory.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/myStory.html	(from http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/)
02:16:56	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:25%20GMT	http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/books.html	(from http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/)
02:16:57	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:27%20GMT	http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/articlesHome.html	(from http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/)
02:16:59	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:28%20GMT	http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/Products.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/Products.html	(from http://my-iddah.com/4-ways-to-get-rid-of-post-divorce-bitterness/)
02:17:01	2447/2447	---M--	200	added ('OK')	application/json	date:Thu,%2030%20Apr%202020%2000:33:29%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2Fstruggle-a-poem-about-leaving%2F	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embedb40a.json	(from http://my-iddah.com/struggle-a-poem-about-leaving/)
02:17:02	753/753	---M-Z	200	added ('OK')	application/rss+xml	etag:%2299b889a9cd748e8b4eca0eb3758d138d-gzip%22	http://my-iddah.com/struggle-a-poem-about-leaving/feed/	C:/My%20Web%20Sites/my-iddah/my-iddah.com/struggle-a-poem-about-leaving/feed/index.html	(from http://my-iddah.com/struggle-a-poem-about-leaving/)
02:17:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2030%20Apr%202020%2000:33:32%20GMT	http://my-iddah.com/?p=168	C:/My%20Web%20Sites/my-iddah/my-iddah.com/indexada0.html	(from http://my-iddah.com/struggle-a-poem-about-leaving/)
02:17:02	2582/2582	---M-Z	200	added ('OK')	text/xml	date:Thu,%2030%20Apr%202020%2000:33:32%20GMT	http://my-iddah.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fmy-iddah.com%2Fstruggle-a-poem-about-leaving%2F&format=xml	C:/My%20Web%20Sites/my-iddah/my-iddah.com/wp-json/oembed/1.0/embeda5a1	(from http://my-iddah.com/struggle-a-poem-about-leaving/)
02:17:03	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:33%20GMT	http://my-iddah.com/struggle-a-poem-about-leaving/index.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/struggle-a-poem-about-leaving/index-2.html	(from http://my-iddah.com/struggle-a-poem-about-leaving/)
02:17:04	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:34%20GMT	http://my-iddah.com/struggle-a-poem-about-leaving/myStory.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/struggle-a-poem-about-leaving/myStory.html	(from http://my-iddah.com/struggle-a-poem-about-leaving/)
02:17:05	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:35%20GMT	http://my-iddah.com/struggle-a-poem-about-leaving/books.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/struggle-a-poem-about-leaving/books.html	(from http://my-iddah.com/struggle-a-poem-about-leaving/)
02:17:06	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:36%20GMT	http://my-iddah.com/struggle-a-poem-about-leaving/articlesHome.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/struggle-a-poem-about-leaving/articlesHome.html	(from http://my-iddah.com/struggle-a-poem-about-leaving/)
02:17:07	24519/24519	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2030%20Apr%202020%2000:33:37%20GMT	http://my-iddah.com/struggle-a-poem-about-leaving/Products.html	C:/My%20Web%20Sites/my-iddah/my-iddah.com/struggle-a-poem-about-leaving/Products.html	(from http://my-iddah.com/struggle-a-poem-about-leaving/)
